trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
367,False,"{'a': 0.5, 'e': 0.45537762776548346}",30,10,-12.76983090587762,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.4527046874160087}",20,6,-8.45102160079697,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
369,False,"{'a': 0.5, 'e': 0.45002767272740274}",35,15,8.03985935783285,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.4473466077927801}",25,19,4.971965518049869,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.5, 'e': 0.4446615167417068}",20,11,1.0107900269862884,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.44197242373998435}",25,2,-65.12999411274423,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 1}",1
373,False,"{'a': 0.5, 'e': 0.43927935298943144}",25,17,-8.9282916493101,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.43658232872766695}",20,0,2.177290982981678,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
375,False,"{'a': 0.5, 'e': 0.43388137522789066}",25,0,-16.142844983003485,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
376,False,"{'a': 0.5, 'e': 0.4311765167986662}",20,0,-49.108132477586544,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
377,False,"{'a': 0.5, 'e': 0.42846777778370077}",25,3,-33.08805275517681,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
378,False,"{'a': 0.5, 'e': 0.42575518256162764}",20,0,-45.35325718268132,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
379,False,"{'a': 0.5, 'e': 0.42303875554578513}",20,9,-35.295462122134175,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
380,False,"{'a': 0.5, 'e': 0.42031852118399843}",30,18,-4.464588640643532,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
381,False,"{'a': 0.5, 'e': 0.41759450395835795}",35,25,11.350185386870564,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.4148667283850009}",20,0,7.843492851614647,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
383,False,"{'a': 0.5, 'e': 0.4121352190138885}",20,9,14.35931581514333,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.40940000042858704}",20,12,13.960244925139433,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.5, 'e': 0.40666109724604504}",20,6,-61.19709332657488,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
386,False,"{'a': 0.5, 'e': 0.40391853411637296}",20,0,7.445884776123365,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
387,False,"{'a': 0.5, 'e': 0.4011723357226203}",20,14,11.225813485377635,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.3984225267805538}",20,0,-14.761074996825856,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
389,False,"{'a': 0.5, 'e': 0.39566913203843584}",20,12,10.965267679749097,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.39291217627680014}",20,7,-57.48246778990309,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
391,False,"{'a': 0.5, 'e': 0.3901516843082303}",35,20,24.535266109837167,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.5, 'e': 0.38738768097713494}",35,20,25.56631981663447,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.5, 'e': 0.38462019115952595}",20,10,17.10991068788468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.5, 'e': 0.38184923976279245}",25,11,-20.61015299872706,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.3790748517254788}",30,18,6.590194449510589,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
396,False,"{'a': 0.5, 'e': 0.37629705201705815}",20,0,-1.5817714676187493,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
397,False,"{'a': 0.5, 'e': 0.37351586563770955}",30,10,-41.75665467740973,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",1
398,False,"{'a': 0.5, 'e': 0.37073131761809125}",20,11,-14.765932041005325,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
399,False,"{'a': 0.5, 'e': 0.367943433019117}",25,2,-29.93574703946332,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.365152236931729}",25,6,-49.687058538832055,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.3623577544766736}",25,11,15.821032335237952,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.5, 'e': 0.35956001080427363}",20,0,-10.250498945489,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
403,False,"{'a': 0.5, 'e': 0.35675903109420365}",30,15,-55.98509717976227,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
404,False,"{'a': 0.5, 'e': 0.3539548405552618}",30,15,-28.968018108934405,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
405,False,"{'a': 0.5, 'e': 0.3511474644251443}",20,6,-30.20679071330274,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
406,False,"{'a': 0.5, 'e': 0.348336927970217}",20,12,-59.43779835951004,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 1}",1
407,False,"{'a': 0.5, 'e': 0.3455232564852894}",25,12,10.321489253331876,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.3427064752933856}",25,7,-0.20495855619194492,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.3398866097455176}",20,11,-33.158293353914864,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
410,False,"{'a': 0.5, 'e': 0.3370636852204559}",25,16,-6.577299462155867,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.3342377271245026}",35,24,15.89643680659755,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.3314087608912611}",30,8,11.404068833934193,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.3285768119814088}",30,0,-38.87834043275305,"{0: 24, 1: 4, 2: 1, 3: 0, 4: 1}",0
414,False,"{'a': 0.5, 'e': 0.3257419058824663}",20,6,-25.146616218918197,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.3229040681085699}",25,10,-12.570241366769391,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
416,False,"{'a': 0.5, 'e': 0.32006332420023986}",30,12,-26.778987237493592,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.3172196997241527}",20,16,6.409675089303534,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.5, 'e': 0.31437322027290904}",35,0,-32.67551393747053,"{0: 29, 1: 2, 2: 2, 3: 2, 4: 0}",0
419,False,"{'a': 0.5, 'e': 0.3115239114648051}",25,7,-1.5574821524112554,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
420,False,"{'a': 0.5, 'e': 0.3086717989436006}",25,8,-15.594454515005308,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.30581690837828934}",20,8,-10.196022197487268,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
422,False,"{'a': 0.5, 'e': 0.3029592654628667}",25,9,7.568916842542131,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
423,False,"{'a': 0.5, 'e': 0.3000988959161001}",25,7,-28.331662073258002,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
424,False,"{'a': 0.5, 'e': 0.29723582548129573}",20,4,19.97326413570248,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.29437007992606856}",30,12,9.098335118679186,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.2915016850421088}",20,15,9.631045270215235,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.2886306666449516}",20,12,-7.766877572732014,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.2857570505737428}",25,7,9.260505789862282,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.2828808626910075}",20,15,8.65521853765352,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.5, 'e': 0.2800021288824176}",20,3,0.966403594430858,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.2771208750565576}",35,14,13.174415595518866,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.27423712714469284}",30,4,18.674283307323083,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.2713509111005347}",20,6,-41.56400375732686,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
434,False,"{'a': 0.5, 'e': 0.26846225290000847}",20,6,9.715502816362424,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.265571178541018}",20,10,-17.612645456860708,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.26267771404321355}",25,7,24.552673133935418,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.25978188544775555}",20,0,-4.686042470326254,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
438,False,"{'a': 0.5, 'e': 0.2568837188170823}",20,7,25.87129266909929,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.5, 'e': 0.2539832402346734}",20,2,3.5133577356014847,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.25108047580481696}",20,7,-50.35333494820763,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
441,False,"{'a': 0.5, 'e': 0.2481754516523729}",35,6,-21.679948890223837,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.24526819392253935}",30,17,23.947933584099673,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.5, 'e': 0.24235872878061585}",20,6,22.283453050543216,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.23944708241176946}",30,16,-29.859541816626578,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
445,False,"{'a': 0.5, 'e': 0.2365332810207974}",20,10,6.61153984026285,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.5, 'e': 0.233617350831893}",30,21,15.342766474175734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.2306993180884078}",25,11,18.875236103533926,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.22777920905261723}",30,9,-10.089534239507348,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
449,False,"{'a': 0.5, 'e': 0.22485705000548248}",30,14,25.00472526455562,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.22193286724641567}",30,18,-9.94869006377331,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.2190066870930415}",25,5,12.38867233779004,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.21607853588096199}",25,4,-27.24623757024211,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.21314843996351787}",25,10,-22.019471720012795,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
454,False,"{'a': 0.5, 'e': 0.21021642571155302}",20,10,8.425261990947867,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.20728251951317556}",25,2,18.68978418773957,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.20434674777352183}",25,6,15.863681644398278,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
457,False,"{'a': 0.5, 'e': 0.20140913691451723}",30,24,14.221087913644492,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.5, 'e': 0.19846971337464017}",30,12,27.932070617553205,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.5, 'e': 0.19552850360868218}",30,13,-18.963700154361685,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
460,False,"{'a': 0.5, 'e': 0.19258553408751175}",30,24,12.95831791110984,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.5, 'e': 0.18964083129783424}",30,12,8.768026184993026,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
462,False,"{'a': 0.5, 'e': 0.18669442174195539}",25,13,-28.831551814779605,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
463,False,"{'a': 0.5, 'e': 0.18374633193754078}",25,9,-44.02627007512652,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
464,False,"{'a': 0.5, 'e': 0.18079658841737928}",35,14,-101.61690719664631,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 2}",1
465,False,"{'a': 0.5, 'e': 0.17784521772914216}",20,12,15.14780586766047,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.17489224643514614}",30,15,-12.171236444526095,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
467,False,"{'a': 0.5, 'e': 0.17193770111211254}",20,13,11.901678006709528,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.1689816083509297}",30,10,13.423743826370792,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.1660239947564121}",30,24,11.54103614176823,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.16306488694706261}",20,16,8.271535052039827,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.16010431155483126}",20,13,9.295277347559761,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.5, 'e': 0.1571422952248764}",20,13,7.393784953262258,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.15417886461532546}",20,0,-6.790073758802094,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
474,False,"{'a': 0.5, 'e': 0.15121404639703348}",30,19,18.99421690567694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.5, 'e': 0.14824786725334482}",20,9,-2.435097680919423,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.14528035387985133}",20,4,18.69338271244574,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.1423115329841538}",35,8,19.234531779503886,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.13934143128561977}",30,12,4.381597250924289,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.13637007551514496}",25,12,23.919339190400798,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.1333974924149108}",25,17,13.79943919450046,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.13042370873814554}",30,10,-34.42790281363886,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
482,False,"{'a': 0.5, 'e': 0.1274487512488818}",25,17,-36.55098225886377,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
483,False,"{'a': 0.5, 'e': 0.12447264672171729}",20,11,16.28361303708051,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.5, 'e': 0.12149542194157227}",30,6,27.693829554701068,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.11851710370345009}",20,11,15.66896879658063,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.11553771881219435}",20,9,22.137550994895175,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.1125572940822494}",20,8,14.980471156352785,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.5, 'e': 0.10957585633741725}",35,19,19.097671730787134,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.10659343241061792}",25,17,15.586696246716476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.10361004914364617}",20,9,-19.263254330468754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
491,False,"{'a': 0.5, 'e': 0.10062573338693173}",25,14,17.2598676975311,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.0976405119992958}",25,13,19.919189277279944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.09465441184771117}",25,17,14.333265124964463,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.09166745980705862}",25,11,24.936436766134083,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.5, 'e': 0.08867968275988677}",30,16,6.265767821481465,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.08569110759616845}",25,9,28.894511648345166,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.0827017612130604}",25,11,-13.557529299372343,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
498,False,"{'a': 0.5, 'e': 0.07971167051465945}",20,9,18.467962067213964,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.07672086241176215}",20,14,9.831787980507407,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.07372936382162078}",30,21,16.73676991017117,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.0707372016677029}",20,9,20.92108839212852,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.06774440287944729}",25,8,29.747655469261158,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.06475099439202324}",20,10,17.744942548016265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.06175700314608652}",20,11,16.162651103010916,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.058762456087538564}",25,14,21.31054380854835,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.05576738016728224}",30,8,14.161708449715633,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.05277180234098107}",25,11,16.36944316153575,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.049775749568814816}",25,9,27.697730560956956,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,12,12.580455280417087,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,14,20.601606860273602,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,14,10.238556550263738,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,6,27.928517147017065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,12,36.84416688726126,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,3,30.797687420636628,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,21,18.959338813328795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,18,13.38266702516033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,13,15.468262721698565,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,9,25.58992840674501,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,16,15.084848934113442,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,11,18.125457996609725,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",30,19,16.896032398399246,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,14,21.49781452716716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,14,19.390705837103315,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,0,28.14774047546676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",30,13,28.746388867718217,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,14,17.83815585842167,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,13,11.83878184831161,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",30,22,13.831531449021412,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
